Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2,Price,middleFloor
12449,84,3.0,83.87592962527336,48.682277383351014,12.0,14,17.0,2011.0,0.14966637300000002,1,1,22,4789,2,4087.0,4,1,1,249096.1796459868,1.0
11278,91,2.0,45.47949466439746,32.13414727120107,5.0,4,5.0,1969.0,0.333891544,1,1,30,6564,1,900.0,0,0,1,123263.21275580642,1.0
5510,23,1.0,32.94408020071158,20.5626425801709,1.0,4,17.0,1977.0,0.034656082000000005,1,1,0,168,0,900.0,0,0,1,82088.14693880343,1.0
13112,23,1.0,37.53013998721386,23.42511461358661,1.0,18,21.0,1977.0,0.075778755,1,1,6,1437,3,900.0,0,2,1,117697.97701043649,1.0
16372,27,1.0,40.61269894300505,18.620889500329028,10.0,6,17.0,1977.0,0.017647053,1,1,2,469,0,900.0,0,0,1,147417.77673144802,1.0
805,27,3.0,80.70145398639517,50.371269858264505,0.0,12,13.0,1977.0,0.211401214,1,1,9,1892,0,900.0,0,1,1,174758.68145385393,1.0
4955,6,3.0,82.3743662680248,51.41544826924304,1.0,5,17.0,1977.0,0.243204519,1,1,5,1564,0,540.0,0,0,1,209928.50370969455,1.0
4382,157,2.0,43.416196064306746,25.039190011806216,7.0,4,9.0,1969.0,0.0,1,1,30,7538,87,4702.0,5,5,1,359947.6953313935,1.0
7389,23,1.0,52.02880374662315,32.4747174241204,0.0,8,9.0,1977.0,0.014072961,1,1,2,475,0,900.0,0,0,1,98638.75592803337,1.0
13458,55,1.0,39.490198689759815,18.015168202057282,8.0,9,17.0,1991.0,0.041365446,1,1,31,5569,0,900.0,1,4,1,193295.5494016565,1.0
11382,27,2.0,54.86138059936573,34.242721419040045,0.0,2,3.0,1977.0,0.072157581,1,1,2,629,1,900.0,0,0,0,171999.57136913278,1.0
1150,1,2.0,64.61624383128112,64.28542786767356,1.0,13,20.0,1977.0,0.007122317,1,1,1,264,0,900.0,0,1,1,193538.46295808972,1.0
589,38,3.0,88.48254377404764,55.227977564563126,10.0,16,20.0,1977.0,0.060753049,1,1,15,2787,2,520.0,0,7,1,372468.397635108,1.0
7770,23,2.0,56.983715389066155,54.37768316721676,1.0,3,3.0,2017.0,0.005767451,1,1,1,388,0,900.0,0,0,1,92655.87192512253,0.0
3414,6,2.0,60.913075618073705,38.019996149909744,1.0,3,25.0,2018.0,0.243204519,1,1,5,1564,0,540.0,0,0,1,188798.09652405747,1.0
107,57,2.0,52.957022701817635,30.840593065480377,9.0,13,16.0,1979.0,0.13321533300000002,1,1,49,11395,3,1406.0,3,4,0,206874.91636315023,1.0
8403,9,2.0,56.6905540884981,35.384433084534976,1.0,8,9.0,1977.0,0.161531741,1,1,25,5648,1,30.0,2,4,1,178622.85743008766,1.0
3976,8,2.0,52.483891447663105,33.97829877066566,9.0,9,12.0,1985.0,0.43788524,1,1,23,5735,3,1084.0,0,5,1,201654.7261110164,1.0
9276,25,1.0,30.298988092002126,28.63955825979453,10.0,22,22.0,2018.0,0.069753361,1,1,53,13670,4,900.0,1,11,1,140248.86837264226,0.0
3168,96,1.0,36.5173580379364,14.831255062628145,9.0,6,16.0,2005.0,0.041116354,1,1,53,14892,4,900.0,1,4,1,183347.99446163297,1.0
7154,23,2.0,65.93247752807714,41.1529464952467,1.0,16,17.0,1977.0,0.075778755,1,1,6,1437,3,900.0,0,2,1,161336.44173365866,1.0
16638,38,1.0,106.26030049034614,66.32428545986089,1.0,4,7.0,1977.0,0.060753049,1,1,15,2787,2,520.0,0,7,1,509162.4165944247,1.0
7997,23,2.0,56.43893770719652,35.22738217631419,1.0,3,17.0,1977.0,0.005767451,1,1,1,388,0,900.0,0,0,1,90349.05465239649,1.0
12957,23,2.0,61.26384831798094,38.23893726500933,1.0,4,17.0,1977.0,0.075778755,1,1,6,1437,3,900.0,0,2,1,151156.6156994256,1.0
11819,75,3.0,55.451900055081275,37.01002168715731,5.0,4,5.0,1963.0,0.122090347,1,1,29,6566,7,1894.0,4,0,1,204562.76295750318,1.0
2553,62,2.0,56.5608093826052,35.30345058334839,0.0,9,13.0,1977.0,0.072157581,1,1,2,629,1,900.0,0,0,0,153997.91219217938,1.0
7113,62,1.0,43.90642588896003,27.404988605750983,1.0,13,13.0,2017.0,0.072157581,1,1,2,629,1,900.0,0,0,0,113398.50455919633,0.0
7249,6,3.0,73.17194703235579,45.67159212079109,1.0,7,10.0,2016.0,0.243204519,1,1,5,1564,0,540.0,0,0,1,198935.41691756007,1.0
4858,173,3.0,61.47420998690087,42.83078992288164,5.0,5,5.0,1967.0,0.081943463,1,1,20,2738,20,900.0,1,4,1,345747.0695497898,0.0
833,27,1.0,44.260288159055406,27.62585813187671,10.0,3,7.0,2015.0,0.011654127,1,1,4,915,0,900.0,0,0,1,127451.3211924171,1.0
5263,1,2.0,57.153242050681506,32.44678840754966,8.0,4,14.0,1990.0,0.025609157,1,1,33,5261,0,240.0,3,1,1,226800.91827849072,1.0
15232,18,3.0,66.04751256683737,46.35347677802537,6.0,12,12.0,1977.0,0.0,1,1,30,5562,0,900.0,0,5,0,219998.5303124487,0.0
9978,27,2.0,73.75513293793348,46.03559813525946,1.0,10,17.0,1977.0,0.072157581,1,1,2,629,1,900.0,0,0,0,202988.04024120708,1.0
10116,21,1.0,44.880120476040155,22.29327341486005,8.0,16,19.0,1991.0,0.194489265,1,1,47,8004,3,125.0,3,5,1,184563.26549625464,1.0
5112,6,2.0,63.59173987343626,39.69193281773361,10.0,17,17.0,2014.0,0.243204519,1,1,5,1564,0,540.0,0,0,1,174741.9980609786,0.0
1422,3,1.0,40.62190495765531,21.715138826123585,8.0,7,17.0,1985.0,0.050900058,1,1,43,10621,1,30.0,2,3,1,138061.7587210648,1.0
7979,6,1.0,47.67127474585593,29.754887007559855,0.0,20,25.0,1977.0,0.243204519,1,1,5,1564,0,540.0,0,0,1,143413.3417424934,1.0
6578,105,2.0,48.026267195821994,31.470602645334306,5.0,2,9.0,1971.0,0.069660344,1,1,31,6119,4,900.0,1,2,1,194848.69359638912,1.0
12136,1,1.0,51.95370676386898,32.42784428619046,0.0,2,13.0,1977.0,0.007122317,1,1,1,264,0,900.0,0,1,1,148682.71942685667,1.0
2095,55,4.0,94.65219788153958,58.20676140543136,10.0,3,12.0,2000.0,0.041365446,1,1,31,5569,0,900.0,1,4,1,351076.21314461314,1.0
8277,105,2.0,48.30084520437925,32.8324478722232,5.0,4,5.0,1960.0,0.069660344,1,1,31,6119,4,900.0,1,2,1,207218.1271948871,1.0
11966,27,1.0,47.042957003980064,45.660065199017275,6.0,10,17.0,2017.0,0.017647053,1,1,2,469,0,900.0,0,0,1,146146.40169062206,1.0
3348,35,3.0,60.43421104434329,42.71739968925025,6.0,10,13.0,1969.0,0.089039719,1,1,33,7976,5,900.0,0,11,1,294961.801162295,1.0
16293,42,2.0,57.193131304487046,32.00659203646676,8.0,11,16.0,2004.0,0.158249043,1,1,21,5731,0,900.0,1,0,1,194550.45058033,1.0
14722,61,3.0,64.04454546480244,38.93231971622135,8.0,4,9.0,1975.0,0.300322518,1,1,52,10311,6,900.0,1,9,1,291543.73159813427,1.0
11909,9,3.0,63.81754735872911,39.426449323421686,8.0,13,16.0,1985.0,0.136244425,1,1,11,2370,0,900.0,0,1,1,215228.12749480535,1.0
15135,47,3.0,60.17256779276607,44.47451220649661,6.0,5,9.0,1978.0,6.99893e-05,1,1,46,10309,1,240.0,1,16,1,243275.4672177496,1.0
12557,6,2.0,66.50177289271163,41.5082824777421,0.0,14,17.0,1977.0,0.243204519,1,1,5,1564,0,540.0,0,0,1,184303.15226601603,1.0
493,48,2.0,53.44608409165276,34.266138464590234,9.0,6,16.0,1981.0,0.041124634,1,1,46,9515,5,900.0,1,10,1,301899.59635244013,1.0
13222,93,1.0,40.13197210179686,19.251589693153655,8.0,8,17.0,1985.0,0.050900058,1,1,43,10621,1,30.0,2,3,1,147702.6463071086,1.0
5496,6,3.0,78.91487653744709,49.256145280474065,1.0,12,25.0,1977.0,0.243204519,1,1,5,1564,0,540.0,0,0,1,210982.67783398367,1.0
6446,75,1.0,39.78195453621519,19.435346101352348,9.0,14,14.0,1969.0,0.307466659,1,0,30,5048,9,325.0,2,5,1,169333.5333558262,0.0
794,37,2.0,44.9260441974693,32.525213018803356,5.0,6,9.0,1962.0,0.127811589,1,1,28,7287,5,320.0,1,3,1,161854.64140673538,1.0
11181,1,1.0,40.94154924971621,25.55440730994197,1.0,6,17.0,1977.0,0.007122317,1,1,1,264,0,900.0,0,1,1,155385.23366660872,1.0
11197,53,3.0,80.60472614424675,50.31089542882131,1.0,5,19.0,2017.0,0.049637257,1,1,34,7759,0,229.0,1,3,1,346391.31085820554,1.0
4443,27,2.0,62.015976046909074,38.7083913693692,1.0,11,17.0,1977.0,0.011654127,1,1,4,915,0,900.0,0,0,1,159778.67598226946,1.0
7168,170,2.0,53.5144060121557,33.26448352192267,7.0,1,4.0,1962.0,0.21843974,1,1,21,4472,6,1450.0,4,7,0,222778.30063103122,0.0
3742,1,1.0,53.25861022063353,33.24232334341723,0.0,6,17.0,1977.0,0.007122317,1,1,1,264,0,900.0,0,1,1,161799.2406230853,1.0
13443,101,1.0,37.61810593175699,22.39426850745934,6.0,7,17.0,2005.0,0.225824954,0,1,41,6558,7,1548.0,3,2,1,205008.30573981017,1.0
14936,27,3.0,103.58726115484379,64.65585968734577,0.0,8,13.0,1977.0,0.072157581,1,1,2,629,1,900.0,0,0,0,225901.93808883755,1.0
4882,21,1.0,39.79994308427514,22.490400741941585,7.0,14,14.0,2012.0,0.194489265,1,1,47,8004,3,125.0,3,5,1,91134.02389274312,0.0
10021,27,1.0,41.75528214823282,26.062313393401606,1.0,13,20.0,2014.0,0.211401214,1,1,9,1892,0,900.0,0,1,1,94667.05962565896,1.0
2878,189,2.0,53.0716923896725,33.36313318188842,8.0,11,12.0,1984.0,7.81528e-05,1,1,22,6398,141,1046.0,3,23,1,382297.99318930495,1.0
4100,8,2.0,42.52843260436956,30.941262753059704,4.0,3,9.0,1971.0,0.458174486,1,0,26,4439,1,1130.0,1,5,1,202996.85132909234,1.0
11864,23,2.0,52.85947851506897,33.009612249381014,9.0,17,17.0,2011.0,0.075778755,1,1,6,1437,3,900.0,0,2,1,102494.68526682936,0.0
13972,45,2.0,60.80157517335893,34.785033204536326,10.0,13,15.0,1990.0,0.014423114,1,1,19,3806,4,900.0,0,3,1,329922.6925149896,1.0
2551,154,2.0,46.974425656150466,32.03553860351538,5.0,5,5.0,1962.0,0.460556389,1,1,20,4386,14,900.0,1,5,1,208710.91445638184,0.0
8624,13,3.0,76.70547372534635,47.98300146561608,10.0,1,17.0,1998.0,0.090799103,1,1,74,19083,2,900.0,5,15,1,259693.05432695907,0.0
8959,27,1.0,44.6026932654449,44.10821997212305,1.0,2,2.0,2014.0,0.01405792,1,1,1,290,0,900.0,0,0,1,86829.4046758398,0.0
9610,23,2.0,58.300733839377614,36.38945585358618,1.0,9,17.0,1977.0,0.075778755,1,1,6,1437,3,900.0,0,2,1,161079.4752070091,1.0
224,83,2.0,51.81641422567103,32.70335416463111,9.0,3,12.0,1979.0,0.0077202819999999985,1,1,38,4788,2,900.0,0,4,1,221518.14516557023,1.0
8719,39,3.0,61.178285501127135,45.8353444542273,6.0,8,9.0,1973.0,0.428825818,1,1,25,5011,8,730.0,0,2,1,213453.94132056035,1.0
14128,24,2.0,46.307498927808226,32.28194754302919,6.0,1,5.0,1962.0,0.111627393,1,1,50,12238,8,1970.0,2,3,1,191016.27553818078,0.0
16202,105,1.0,22.072457237900824,16.540035713417694,2.0,4,9.0,1963.0,0.069660344,1,1,31,6119,4,900.0,1,2,1,126778.79430913988,1.0
11272,129,2.0,44.56449791088932,33.526765569159146,5.0,1,5.0,1966.0,0.020741326,1,1,24,5613,5,1340.0,2,5,1,186952.68922463828,0.0
3112,21,3.0,76.38684715191167,44.05884397594525,8.0,7,10.0,2001.0,0.194489265,1,1,47,8004,3,125.0,3,5,1,200106.66965949372,1.0
5742,6,2.0,65.30818793217095,40.763284870186034,1.0,3,17.0,1977.0,0.243204519,1,1,5,1564,0,540.0,0,0,1,169344.92846253165,1.0
6996,23,2.0,53.05441538427948,33.11487144884061,1.0,3,12.0,2017.0,0.034656082000000005,1,1,0,168,0,900.0,0,0,1,113758.66214698895,1.0
13316,27,2.0,67.31113323634891,37.11640499398628,9.0,12,17.0,2014.0,0.211401214,1,1,9,1892,0,900.0,0,1,1,126929.32118803768,1.0
16387,184,2.0,54.63823550539608,33.67746657469261,8.0,11,12.0,1984.0,0.037316452,1,1,32,6748,93,562.0,4,10,1,297163.9838614121,1.0
938,145,1.0,41.9265418925368,19.093353366503173,8.0,10,17.0,1999.0,0.0,1,1,30,5562,0,900.0,0,5,0,203008.78766309112,1.0
6323,162,3.0,93.81590197772378,61.816690498474024,9.0,6,6.0,1952.0,0.174739084,1,1,17,3379,9,100.0,0,3,1,624008.5357630121,0.0
9442,27,1.0,37.858919601475776,22.329392768395934,8.0,5,5.0,2007.0,0.01131981,1,1,2,568,1,900.0,0,0,1,92187.0039071875,0.0
3810,1,3.0,80.92114420654245,47.01877695199062,10.0,9,17.0,1989.0,0.025609157,1,1,33,5261,0,240.0,3,1,1,294343.76590182947,1.0
6875,32,3.0,59.236796084071244,46.961453045696395,6.0,6,9.0,1971.0,0.135649789,1,1,46,7960,6,350.0,3,11,1,286819.3541932532,1.0
1552,101,1.0,37.5616777951096,21.005893474739896,7.0,16,17.0,2004.0,0.225824954,0,1,41,6558,7,1548.0,3,2,1,190865.59011012773,1.0
8014,8,1.0,40.95681432336802,20.13436585004861,7.0,9,14.0,2007.0,0.458174486,1,0,26,4439,1,1130.0,1,5,1,203513.51080409862,1.0
4956,27,1.0,44.88153444822771,28.013620222081666,1.0,3,6.0,1977.0,0.01131981,1,1,2,568,1,900.0,0,0,1,74910.83153923509,1.0
400,52,3.0,84.80172585335433,52.930528589063435,1.0,6,17.0,1977.0,0.371148999,1,1,34,7065,1,750.0,2,5,1,228688.14721028745,1.0
10082,85,1.0,32.150517863351105,21.917844349853407,6.0,4,9.0,1978.0,0.037177818,1,1,52,11217,1,2300.0,1,7,1,156611.47186998243,1.0
8933,9,1.0,50.56718196231266,45.60335330165459,1.0,1,1.0,1977.0,0.161531741,1,1,25,5648,1,30.0,2,4,1,144534.04603246535,0.0
11320,27,1.0,41.299844452949145,25.778043731337924,0.0,7,17.0,1977.0,0.011654127,1,1,4,915,0,900.0,0,0,1,112163.69396772931,1.0
4627,10,1.0,32.36919157117661,19.63876808775563,7.0,4,12.0,1976.0,0.089039719,1,1,33,7976,5,900.0,0,11,1,167638.39402911376,1.0
2368,15,1.0,37.18353889029819,22.657521694537056,7.0,6,12.0,2007.0,0.158249043,1,1,21,5731,0,900.0,1,0,1,148990.96480860395,1.0
6326,53,1.0,38.705118160011175,20.78086110763137,8.0,4,24.0,2017.0,0.049637257,1,1,34,7759,0,229.0,1,3,1,167118.31364041436,1.0
13657,56,3.0,77.52566947297314,46.88828660410392,10.0,12,17.0,1987.0,0.0,1,1,23,5067,4,900.0,2,6,1,510424.28064500116,1.0
13186,139,2.0,55.88379404142904,30.24119935399848,8.0,5,14.0,2007.0,0.122090347,1,1,29,6566,7,1894.0,4,0,1,250918.28143375518,1.0
9047,111,3.0,82.82436926102022,48.979860948722354,12.0,19,22.0,2006.0,0.093442564,1,1,23,4635,5,3300.0,2,4,1,452421.25073076994,1.0
8816,57,3.0,79.53163832780405,47.00402027242569,12.0,8,14.0,2003.0,0.090799103,1,1,74,19083,2,900.0,5,15,1,335917.07679435075,1.0
438,57,3.0,81.39813648370183,49.75852220549101,12.0,11,15.0,2001.0,0.090799103,1,1,74,19083,2,900.0,5,15,1,365582.8755048907,1.0
2987,87,1.0,36.21819965497016,23.98010628691757,9.0,8,16.0,1982.0,0.100455735,1,1,43,7227,0,900.0,1,6,0,185005.9556338794,1.0
7509,22,2.0,52.4456643727312,32.73490851181151,1.0,2,17.0,1977.0,0.118537385,1,1,30,6207,1,1183.0,1,0,1,165025.8489789217,1.0
13391,6,1.0,40.800806270428026,25.466560037802655,1.0,16,17.0,1977.0,0.243204519,1,1,5,1564,0,540.0,0,0,1,122122.09876920303,1.0
9100,22,2.0,43.66492937435535,27.134862080042573,5.0,6,9.0,1969.0,0.13321533300000002,1,1,49,11395,3,1406.0,3,4,0,165942.85557167046,1.0
14870,99,2.0,45.35553307343074,29.9750764208236,6.0,3,9.0,1969.0,0.033493708,1,1,66,10573,1,1322.0,3,8,1,178202.24456687405,1.0
9303,53,2.0,57.12666260022032,40.265099787182564,10.0,11,24.0,2020.0,0.049637257,1,1,34,7759,0,229.0,1,3,1,263206.2231518417,1.0
11221,121,3.0,69.3644462832945,43.777690509561616,7.0,11,12.0,1976.0,0.212515361,1,1,19,3293,16,628.0,3,7,1,381301.23457344726,1.0
14589,57,1.0,40.926683753858455,24.435702144085393,8.0,7,12.0,2006.0,0.13321533300000002,1,1,49,11395,3,1406.0,3,4,0,170832.92654763669,1.0
10059,1,2.0,54.47788897413962,34.003358195845756,10.0,11,17.0,2015.0,0.007122317,1,1,1,264,0,900.0,0,1,1,203543.8117146221,1.0
9576,1,2.0,54.07709944959504,34.59968263981974,8.0,15,18.0,1989.0,0.025609157,1,1,33,5261,0,240.0,3,1,1,211449.42666626984,1.0
6622,96,1.0,39.23048484445746,16.58020385086264,9.0,4,14.0,2001.0,0.041116354,1,1,53,14892,4,900.0,1,4,1,171677.73736275034,1.0
1026,84,2.0,46.21101971090553,30.60274581615089,5.0,7,10.0,1965.0,0.006076152,1,1,30,5285,0,645.0,6,6,1,216719.71562316245,1.0
47,2,2.0,45.0538983462772,28.121204261694345,5.0,2,5.0,1967.0,0.0,1,1,33,7425,1,900.0,2,5,1,196512.5960342538,1.0
8837,48,1.0,40.41243693961574,25.22415230658238,8.0,8,25.0,2011.0,0.041124634,1,1,46,9515,5,900.0,1,10,1,259391.80174812218,1.0
12222,59,3.0,76.33435814124687,47.59240528169153,10.0,2,17.0,1986.0,0.019508796,1,1,37,7687,11,176.0,5,5,1,345555.90935437987,1.0
14621,59,2.0,73.43171869135142,45.83373329285726,1.0,25,25.0,1977.0,0.019508796,1,1,37,7687,11,176.0,5,5,1,366701.09869679366,0.0
12968,101,1.0,36.091833866246716,20.06250456175593,8.0,4,4.0,1951.0,0.225824954,0,1,41,6558,7,1548.0,3,2,1,158502.77008309631,0.0
14862,40,2.0,43.62402429323655,24.99682211780989,5.0,7,8.0,1964.0,0.210473241,1,1,11,2398,2,1994.0,3,0,1,206112.0810149097,1.0
13938,29,2.0,44.2427414316601,30.60317076652769,5.0,2,5.0,1962.0,0.069660344,1,1,31,6119,4,900.0,1,2,1,117266.44217111188,1.0
8281,90,2.0,46.3577212151649,30.479587210316552,5.0,4,5.0,1967.0,0.265088676,1,1,37,5288,0,1937.0,3,2,1,175521.60423237778,1.0
5760,19,2.0,43.037283191475076,29.515798404125146,5.0,6,9.0,1967.0,0.309479124,1,1,35,7715,4,990.0,0,6,1,195151.00142078983,1.0
14372,72,2.0,43.69294996731601,31.784245323471588,5.0,5,5.0,1964.0,0.210473241,1,1,11,2398,2,1994.0,3,0,1,192467.69576893075,0.0
7143,146,2.0,51.744703814860586,32.22277711542727,8.0,7,7.0,1960.0,0.236108458,1,1,16,3893,27,900.0,3,10,1,87986.49444750255,0.0
13465,66,2.0,54.53708347988858,30.311825524175248,9.0,4,12.0,1975.0,0.111627393,1,1,50,12238,8,1970.0,2,3,1,254883.0909575161,1.0
16499,103,2.0,45.78468770945803,30.481245890947427,5.0,4,11.0,1970.0,0.014423114,1,1,19,3806,4,900.0,0,3,1,225146.01933084626,1.0
15828,131,2.0,55.82006918329665,36.358481828848014,9.0,5,9.0,1961.0,0.0,1,1,23,3684,2,900.0,0,4,1,338569.01919751393,1.0
12400,23,3.0,80.78988549168466,50.42646597923725,0.0,2,3.0,1977.0,0.034656082000000005,1,1,0,168,0,900.0,0,0,1,195153.87486165,1.0
14403,6,1.0,39.77290495056278,24.82497686658337,0.0,13,17.0,1977.0,0.243204519,1,1,5,1564,0,540.0,0,0,1,127276.64390924855,1.0
5385,66,2.0,47.95354286723665,30.24086999337486,5.0,3,9.0,1980.0,0.111627393,1,1,50,12238,8,1970.0,2,3,1,213412.49553207765,1.0
13616,27,1.0,37.34050780705346,37.024630558138035,10.0,8,17.0,2017.0,0.211401214,1,1,9,1892,0,900.0,0,1,1,108540.77296972286,1.0
4971,169,5.0,117.8559691942933,76.56131834144773,9.0,12,14.0,2001.0,0.17891679600000002,1,1,18,3594,4,192.0,1,5,1,608674.1305067175,1.0
8947,52,1.0,38.58176761774386,24.081506990070483,1.0,12,17.0,1977.0,0.371148999,1,1,34,7065,1,750.0,2,5,1,112609.63813385591,1.0
9022,0,2.0,60.789975200305044,37.94316080114223,1.0,4,17.0,1977.0,0.006076152,1,1,30,5285,0,645.0,6,6,1,162985.11657168585,1.0
2399,55,3.0,78.59064051794978,46.11614791988387,10.0,14,17.0,1987.0,0.041365446,1,1,31,5569,0,900.0,1,4,1,340463.29960640037,1.0
16651,6,2.0,63.25924550355249,57.06887869515006,1.0,13,17.0,1977.0,0.243204519,1,1,5,1564,0,540.0,0,0,1,168645.55021188135,1.0
1502,11,2.0,49.81818647394165,32.21913068566177,5.0,6,9.0,1973.0,0.00016967599999999998,1,1,36,5992,0,900.0,1,1,1,192968.97391983532,1.0
11560,11,2.0,52.68572893531938,34.636557693846264,5.0,10,13.0,1973.0,0.00016967599999999998,1,1,36,5992,0,900.0,1,1,1,65343.64352960829,1.0
14376,124,2.0,52.783906602894724,27.947326961312534,7.0,4,10.0,1955.0,0.16909109,1,1,19,3856,10,900.0,2,5,1,297376.5905764121,1.0
12302,30,1.0,46.072912514421674,28.75724035667788,0.0,4,13.0,1977.0,7.81528e-05,1,1,22,6398,141,1046.0,3,23,1,161403.09403353653,1.0
10045,1,1.0,43.84770656163256,27.368337877212607,1.0,20,20.0,1977.0,0.007122317,1,1,1,264,0,900.0,0,1,1,157674.46671616155,0.0
5843,19,1.0,35.490627809360745,23.447223295460915,9.0,1,7.0,1969.0,0.309479124,1,1,35,7715,4,990.0,0,6,1,149055.27762740816,0.0
4995,118,1.0,33.533911726169535,23.233249565612827,5.0,5,5.0,1963.0,0.341071945,1,1,27,5664,48,2300.0,3,11,1,159185.20358786662,0.0
4760,62,1.0,52.39801535048071,32.70516751410078,14.0,7,17.0,1977.0,0.072157581,1,1,2,629,1,900.0,0,0,0,128808.3538991708,1.0
11118,144,3.0,86.33491080207901,51.875895419861905,12.0,18,21.0,2004.0,0.306977489,1,1,27,5148,14,1575.0,5,7,1,597921.0091053398,1.0
5441,7,2.0,53.26277769384714,32.7863534022697,8.0,12,12.0,1982.0,0.130617806,1,1,39,10418,9,900.0,1,9,1,257350.6561586324,0.0
6799,7,2.0,49.26933204442338,34.146592335146515,6.0,3,9.0,1980.0,0.035145267,1,1,42,9292,3,2620.0,0,3,1,184045.92363633032,1.0
2664,52,1.0,42.19230268650517,21.380561719117832,7.0,7,17.0,2008.0,0.371148999,1,1,34,7065,1,750.0,2,5,1,173656.609717318,1.0
9064,120,1.0,42.46940533789724,21.4222702974248,8.0,6,16.0,1983.0,0.0006991189999999999,1,1,14,3369,24,4129.0,0,3,1,181099.20525758108,1.0
11107,31,1.0,40.796772799421376,23.192709678750468,8.0,7,17.0,1998.0,0.151346216,1,0,32,5889,10,830.0,4,1,1,214312.15631516863,1.0
6907,15,1.0,39.69230539736992,20.667072825690838,7.0,17,17.0,2009.0,0.158249043,1,1,21,5731,0,900.0,1,0,1,169122.50710786774,0.0
8645,34,3.0,89.11820867121644,85.72411180820433,10.0,17,25.0,2018.0,0.069753361,1,1,53,13670,4,900.0,1,11,1,326553.5768192223,1.0
10506,23,1.0,32.9980765705859,27.514488333731734,1.0,5,17.0,1977.0,0.034656082000000005,1,1,0,168,0,900.0,0,0,1,66921.30834100491,1.0
396,54,3.0,110.11909954724285,68.7328245756063,1.0,8,11.0,2015.0,0.006076152,1,1,30,5285,0,645.0,6,6,1,491296.2451733697,1.0
11929,11,3.0,63.16726964311214,45.647058772113716,6.0,2,9.0,1977.0,0.012338886,1,1,35,5776,1,2078.0,2,4,1,220720.01038407214,1.0
14367,159,3.0,67.25442862969781,47.39047222117536,6.0,5,7.0,1950.0,0.246623602,1,1,14,2940,45,900.0,3,6,1,370608.88555904187,1.0
2806,8,2.0,48.07474634100133,31.414140850521086,5.0,9,12.0,1969.0,0.458174486,1,0,26,4439,1,1130.0,1,5,1,200777.31909399122,1.0
13315,29,2.0,41.873018564135386,30.218035808068038,5.0,4,9.0,1967.0,0.069660344,1,1,31,6119,4,900.0,1,2,1,213076.3370237272,1.0
12261,1,1.0,43.10079123029952,26.902137184940145,1.0,12,17.0,1977.0,0.007122317,1,1,1,264,0,900.0,0,1,1,128124.57333670493,1.0
13962,151,1.0,38.94395419155304,19.65220491629914,9.0,9,12.0,1973.0,0.236108458,1,1,16,3893,27,900.0,3,10,1,214305.2999946336,1.0
1305,160,1.0,40.98378090156864,19.94289368094604,8.0,15,16.0,1985.0,0.0,1,1,39,8647,0,810.0,0,5,1,206587.00693939684,1.0
16715,23,1.0,42.26610638002831,26.38115356243064,1.0,19,22.0,1977.0,0.075778755,1,1,6,1437,3,900.0,0,2,1,112523.43097111223,1.0
8644,58,3.0,80.95731216238347,50.53096835923976,0.0,6,17.0,1977.0,0.43788524,1,1,23,5735,3,1084.0,0,5,1,194401.07445319075,1.0
1940,27,2.0,53.029413241324356,33.09926590981229,1.0,14,16.0,2016.0,0.011654127,1,1,4,915,0,900.0,0,0,1,149480.12608548743,1.0
13237,144,2.0,51.72669151495197,30.54728665231804,8.0,2,14.0,1988.0,0.306977489,1,1,27,5148,14,1575.0,5,7,1,59174.77802758122,1.0
6295,105,2.0,50.2163899981843,30.768205617286622,6.0,10,10.0,1972.0,0.069660344,1,1,31,6119,4,900.0,1,2,1,212336.12672709962,0.0
4142,39,1.0,32.90056028583031,18.873830841398405,6.0,7,9.0,1973.0,0.428825818,1,1,25,5011,8,730.0,0,2,1,143150.14190959456,1.0
12207,90,1.0,32.24318296569213,21.29044744808464,5.0,6,9.0,1966.0,0.265088676,1,1,37,5288,0,1937.0,3,2,1,159358.62948306266,1.0
1002,8,1.0,41.4841535322816,19.494952992276406,9.0,14,23.0,2006.0,0.43788524,1,1,23,5735,3,1084.0,0,5,1,203511.51511893605,1.0
6186,1,1.0,62.00607852861632,38.70221365459178,1.0,7,10.0,1977.0,0.007122317,1,1,1,264,0,900.0,0,1,1,197006.1241876457,1.0
6950,129,3.0,61.79500239029364,47.144144587519435,5.0,9,9.0,1973.0,0.020741326,1,1,24,5613,5,1340.0,2,5,1,251416.9620667684,0.0
10200,157,2.0,43.63002239085447,25.185818628486253,7.0,9,9.0,1970.0,0.0,1,1,30,7538,87,4702.0,5,5,1,89882.13490808172,0.0
3241,6,1.0,42.70617813842501,26.655832297499504,0.0,7,17.0,1977.0,0.243204519,1,1,5,1564,0,540.0,0,0,1,123219.34353673554,1.0
9809,8,3.0,77.06482781666155,49.57672390407676,10.0,7,17.0,1991.0,0.219006007,1,1,28,6746,3,900.0,1,4,1,317872.96797546506,1.0
9941,46,3.0,64.6428903933509,40.348027397010966,6.0,6,17.0,1981.0,0.188783766,1,1,31,6137,4,900.0,0,1,1,283398.0903504939,1.0
15175,77,2.0,47.5697668144291,31.318929046016397,6.0,6,12.0,1977.0,6.99893e-05,1,1,46,10309,1,240.0,1,16,1,238675.50873639714,1.0
